,major_group_id,major_group_name
8788,39,supply
8789,38,leadership
8790,136,biological
8791,12,music
8792,50,engineering
8793,54,electrical
8794,134,technology
8795,50,engineering
8796,47,medicine
8797,6,fashion
8798,98,nutrition
8799,98,nutrition
8800,3,Others
8801,73,childhood
8802,83,philosophy
8803,89,intended
8804,3,Others
8805,39,supply
8806,115,mathematics
8807,91,geography
8808,3,Others
8809,77,science
8810,122,sport
8811,64,law
8812,12,music
8813,3,Others
8814,50,engineering
8815,10,chemistry
8816,9,biology
8817,139,biomedical
8818,104,geology
8819,28,psychology
8820,3,Others
8821,28,psychology
8822,134,technology
8823,138,care
8824,53,nursing
8825,93,Others
8826,103,communication
8827,3,Others
8828,98,nutrition
8829,80,television
8830,29,management
8831,12,music
8832,3,Others
8833,60,accounting business
8834,131,educ
8835,77,science
8836,148,marketing
8837,0,Others
8838,50,engineering
8839,3,Others
8840,19,film
8841,3,Others
8842,3,Others
8843,117,health
8844,64,law
8845,3,Others
8846,70,finance
8847,76,comm
8848,106,Others
8849,53,nursing
8850,103,communication
8851,96,design
8852,39,supply
8853,19,film
8854,47,medicine
8855,52,mechanical
8856,114,agricultural
8857,107,adm
8858,63,elementary
8859,29,management
8860,130,accounting
8861,114,agricultural
8862,8,business
8863,8,business
8864,3,Others
8865,27,theatre
8866,42,accountancy
8867,115,mathematics
8868,63,elementary
8869,12,music
8870,26,graphic
8871,5,middle
8872,50,engineering
8873,28,psychology
8874,83,philosophy
8875,3,Others
8876,8,business
8877,1,social
8878,119,art
8879,29,management
8880,142,cert
8881,5,middle
8882,131,educ
8883,10,chemistry
8884,52,mechanical
8885,87,computer
8886,113,industrial
8887,136,biological
8888,57,exercise
8889,65,social work
8890,127,integrated
8891,14,economics
8892,53,nursing
8893,9,biology
8894,50,engineering
8895,32,child
8896,134,technology
8897,70,finance
8898,29,management
8899,71,Others
8900,86,Others
8901,6,fashion
8902,137,research
8903,0,Others
8904,3,Others
8905,12,music
8906,3,Others
8907,3,Others
8908,44,resource
8909,122,sport
8910,143,architecture
8911,110,mba
8912,120,medium
8913,61,information
8914,61,information
8915,119,art
8916,78,study
8917,50,engineering
8918,137,research
8919,3,Others
8920,12,music
8921,18,manufacturing
8922,113,industrial
8923,127,integrated
8924,103,communication
8925,63,elementary
8926,63,elementary
8927,117,health
8928,122,sport
8929,12,music
8930,117,health
8931,125,molecular
8932,111,natural
8933,136,biological
8934,57,exercise
8935,0,Others
8936,78,study
8937,26,graphic
8938,99,chemical
8939,87,computer
8940,46,international
8941,3,Others
8942,27,theatre
8943,14,economics
8944,89,intended
8945,31,cultural
8946,119,art
8947,71,Others
8948,29,management
8949,10,chemistry
8950,57,exercise
8951,5,middle
8952,148,marketing
8953,122,sport
8954,100,development
8955,36,planning
8956,147,admin
8957,25,learning
8958,14,economics
8959,104,geology
8960,73,childhood
8961,147,admin
8962,146,biol
8963,69,civil
8964,113,industrial
8965,5,middle
8966,76,comm
8967,115,mathematics
8968,79,Others
8969,3,Others
8970,49,construction
8971,36,planning
8972,7,engr
8973,13,computational
8974,116,wildlife
8975,136,biological
8976,67,writing
8977,100,development
8978,78,study
8979,18,manufacturing
8980,56,master
8981,3,Others
8982,84,physical
8983,129,educational
8984,88,student
8985,142,cert
8986,129,educational
8987,3,Others
8988,118,family
8989,129,educational
8990,3,Others
8991,70,finance
8992,87,computer
8993,78,study
8994,62,spanish
8995,119,art
8996,65,social work
8997,23,Others
8998,127,integrated
8999,63,elementary
9000,28,psychology
9001,82,software
9002,46,international
9003,89,intended
9004,3,Others
9005,119,art
9006,133,special
9007,37,counseling
9008,20,ed
9009,96,design
9010,1,social
9011,3,Others
9012,2,environmental
9013,119,art
9014,29,management
9015,14,economics
9016,96,design
9017,77,science
9018,3,Others
9019,3,Others
9020,101,general
9021,109,entrepreneurship
9022,134,technology
9023,77,science
9024,0,Others
9025,133,special
9026,35,journalism
9027,3,Others
9028,26,graphic
9029,8,business
9030,3,Others
9031,115,mathematics
9032,18,manufacturing
9033,3,Others
9034,50,engineering
9035,77,science
9036,3,Others
9037,122,sport
9038,21,education
9039,1,social
9040,31,cultural
9041,3,Others
9042,78,study
9043,28,psychology
9044,67,writing
9045,3,Others
9046,125,molecular
9047,138,care
9048,73,childhood
9049,3,Others
9050,3,Others
9051,78,study
9052,146,biol
9053,3,Others
9054,91,geography
9055,130,accounting
9056,77,science
9057,120,medium
9058,86,Others
9059,90,Others
9060,3,Others
9061,122,sport
9062,23,Others
9063,46,international
9064,119,art
9065,61,information
9066,77,science
9067,3,Others
9068,110,mba
9069,77,science
9070,96,design
9071,30,disorder
9072,37,counseling
9073,71,Others
9074,48,political
9075,78,study
9076,17,major
9077,26,graphic
9078,111,natural
9079,3,Others
9080,3,Others
9081,114,agricultural
9082,3,Others
9083,23,Others
9084,61,information
9085,137,research
9086,99,chemical
9087,130,accounting
9088,134,technology
9089,3,Others
9090,37,counseling
9091,86,Others
9092,96,design
9093,132,professional
9094,20,ed
9095,102,policy
9096,127,integrated
9097,2,environmental
9098,3,Others
9099,26,graphic
9100,134,technology
9101,46,international
9102,136,biological
9103,96,design
9104,21,education
9105,0,Others
9106,3,Others
9107,3,Others
9108,64,law
9109,121,info
9110,77,science
9111,119,art
9112,3,Others
9113,106,Others
9114,77,science
9115,131,educ
9116,71,Others
9117,118,family
9118,0,Others
9119,7,engr
9120,2,environmental
9121,3,Others
9122,114,agricultural
9123,132,professional
9124,3,Others
9125,99,chemical
9126,27,theatre
9127,28,psychology
9128,130,accounting
9129,14,economics
9130,25,learning
9131,141,bus
9132,120,medium
9133,77,science
9134,8,business
9135,69,civil
9136,3,Others
9137,20,ed
9138,110,mba
9139,71,Others
9140,131,educ
9141,32,child
9142,10,chemistry
9143,119,art
9144,29,management
9145,3,Others
9146,108,innovation
9147,123,teaching
9148,37,counseling
9149,3,Others
9150,106,Others
9151,14,economics
9152,5,middle
9153,122,sport
9154,140,analytics
9155,73,childhood
9156,103,communication
9157,107,adm
9158,3,Others
9159,139,biomedical
9160,32,child
9161,3,Others
9162,5,middle
9163,103,communication
9164,3,Others
9165,5,middle
9166,41,public
9167,14,economics
9168,12,music
9169,87,computer
9170,3,Others
9171,110,mba
9172,139,biomedical
9173,7,engr
9174,77,science
9175,110,mba
9176,71,Others
9177,50,engineering
9178,73,childhood
9179,29,management
9180,140,analytics
9181,97,sustainability
9182,61,information
9183,118,family
9184,8,business
9185,38,leadership
9186,29,management
9187,1,social
9188,29,management
9189,78,study
9190,120,medium
9191,29,management
9192,125,molecular
9193,125,molecular
9194,131,educ
9195,116,wildlife
9196,101,general
9197,144,english writing
9198,57,exercise
9199,16,Others
9200,139,biomedical
9201,77,science
9202,122,sport
9203,98,nutrition
9204,3,Others
9205,3,Others
9206,40,pre
9207,17,major
9208,32,child
9209,3,Others
9210,116,wildlife
9211,119,art
9212,20,ed
9213,3,Others
9214,67,writing
9215,3,Others
9216,141,bus
9217,142,cert
9218,140,analytics
9219,24,Others
9220,23,Others
9221,57,exercise
9222,29,management
9223,3,Others
9224,61,information
9225,2,environmental
9226,8,business
9227,76,comm
9228,70,finance
9229,51,biochemistry
9230,32,child
9231,24,Others
9232,79,Others
9233,19,film
9234,102,policy
9235,53,nursing
9236,75,administration
9237,3,Others
9238,135,english
9239,23,Others
9240,14,economics
9241,38,leadership
9242,107,adm
9243,3,Others
9244,16,Others
9245,23,Others
9246,70,finance
9247,29,management
9248,88,student
9249,28,psychology
9250,29,management
9251,60,accounting business
9252,32,child
9253,67,writing
9254,29,management
9255,1,social
9256,71,Others
9257,99,chemical
9258,61,information
9259,81,mass
9260,134,technology
9261,37,counseling
9262,3,Others
9263,135,english
9264,38,leadership
9265,28,psychology
9266,54,electrical
9267,130,accounting
9268,3,Others
9269,131,educ
9270,8,business
9271,2,environmental
9272,135,english
9273,56,master
9274,99,chemical
9275,105,music performance
9276,13,computational
9277,75,administration
9278,29,management
9279,44,resource
9280,61,information
9281,5,middle
9282,87,computer
9283,30,disorder
9284,52,mechanical
9285,50,engineering
9286,3,Others
9287,136,biological
9288,118,family
9289,61,information
9290,5,middle
9291,9,biology
9292,143,architecture
9293,50,engineering
9294,3,Others
9295,50,engineering
9296,34,art history
9297,87,computer
9298,9,biology
9299,54,electrical
9300,74,statistic
9301,138,care
9302,44,resource
9303,127,integrated
9304,91,geography
9305,2,environmental
9306,136,biological
9307,62,spanish
9308,120,medium
9309,9,biology
9310,69,civil
9311,99,chemical
9312,99,chemical
9313,28,psychology
9314,63,elementary
9315,3,Others
9316,135,english
9317,48,political
9318,76,comm
9319,53,nursing
9320,73,childhood
9321,3,Others
9322,87,computer
9323,51,biochemistry
9324,27,theatre
9325,119,art
9326,52,mechanical
9327,2,environmental
9328,77,science
9329,98,nutrition
9330,30,disorder
9331,10,chemistry
9332,7,engr
9333,79,Others
9334,46,international
9335,130,accounting
9336,115,mathematics
9337,9,biology
9338,148,marketing
9339,50,engineering
9340,149,ministry
9341,3,Others
9342,115,mathematics
9343,3,Others
9344,65,social work
9345,128,performance
9346,56,master
9347,10,chemistry
9348,35,journalism
9349,12,music
9350,83,philosophy
9351,134,technology
9352,118,family
9353,52,mechanical
9354,3,Others
9355,137,research
9356,92,society
9357,96,design
9358,131,educ
9359,71,Others
9360,93,Others
9361,50,engineering
9362,39,supply
9363,83,philosophy
9364,77,science
9365,3,Others
9366,125,molecular
9367,90,Others
9368,93,Others
9369,135,english
9370,3,Others
9371,118,family
9372,3,Others
9373,22,emphasis
9374,3,Others
9375,85,history
9376,2,environmental
9377,77,science
9378,87,computer
9379,134,technology
9380,50,engineering
9381,77,science
9382,58,analysis
9383,143,architecture
9384,17,major
9385,77,science
9386,50,engineering
9387,93,Others
9388,27,theatre
9389,25,learning
9390,57,exercise
9391,131,educ
9392,17,major
9393,119,art
9394,3,Others
9395,29,management
9396,115,mathematics
9397,144,english writing
9398,119,art
9399,115,mathematics
9400,28,psychology
9401,131,educ
9402,9,biology
9403,128,performance
9404,104,geology
9405,104,geology
9406,52,mechanical
9407,50,engineering
9408,69,civil
9409,135,english
9410,119,art
9411,77,science
9412,133,special
9413,100,development
9414,115,mathematics
9415,141,bus
9416,130,accounting
9417,99,chemical
9418,3,Others
9419,109,entrepreneurship
9420,68,sociology
9421,3,Others
9422,23,Others
9423,123,teaching
9424,69,civil
9425,19,film
9426,98,nutrition
9427,78,study
9428,78,study
9429,12,music
9430,103,communication
9431,19,film
9432,3,Others
9433,112,politics
9434,40,pre
9435,68,sociology
9436,69,civil
9437,96,design
9438,14,economics
9439,3,Others
9440,54,electrical
9441,114,agricultural
9442,27,theatre
9443,120,medium
9444,12,music
9445,77,science
9446,40,pre
9447,41,public
9448,43,physic
9449,136,biological
9450,61,information
9451,121,info
9452,3,Others
9453,55,medical
9454,3,Others
9455,78,study
9456,78,study
9457,103,communication
9458,93,Others
9459,145,business finance
9460,71,Others
9461,50,engineering
9462,61,information
9463,50,engineering
9464,2,environmental
9465,10,chemistry
9466,40,pre
9467,121,info
9468,3,Others
9469,3,Others
9470,3,Others
9471,43,physic
9472,78,study
9473,17,major
9474,82,software
9475,3,Others
9476,87,computer
9477,9,biology
9478,41,public
9479,120,medium
9480,87,computer
9481,33,information technology
9482,3,Others
9483,14,economics
9484,12,music
9485,78,study
9486,48,political
9487,119,art
9488,115,mathematics
9489,105,music performance
9490,54,electrical
9491,59,undeclared
9492,54,electrical
9493,35,journalism
9494,32,child
9495,102,policy
9496,79,Others
9497,23,Others
9498,40,pre
9499,132,professional
9500,72,Others
9501,131,educ
9502,135,english
9503,33,information technology
9504,135,english
9505,77,science
9506,96,design
9507,115,mathematics
9508,16,Others
9509,29,management
9510,145,business finance
9511,112,politics
9512,78,study
9513,1,social
9514,2,environmental
9515,6,fashion
9516,3,Others
9517,3,Others
9518,39,supply
9519,66,interdisciplinary
9520,94,relation
9521,30,disorder
9522,3,Others
9523,40,pre
9524,9,biology
9525,3,Others
9526,133,special
9527,118,family
9528,2,environmental
9529,37,counseling
9530,12,music
9531,129,educational
9532,96,design
9533,94,relation
9534,64,law
9535,3,Others
9536,66,interdisciplinary
9537,120,medium
9538,0,Others
9539,54,electrical
9540,35,journalism
9541,92,society
9542,2,environmental
9543,17,major
9544,122,sport
9545,135,english
9546,61,information
9547,100,development
9548,111,natural
9549,118,family
9550,119,art
9551,70,finance
9552,1,social
9553,19,film
9554,1,social
9555,3,Others
9556,118,family
9557,116,wildlife
9558,3,Others
9559,119,art
9560,3,Others
9561,131,educ
9562,93,Others
9563,29,management
9564,136,biological
9565,80,television
9566,112,politics
9567,3,Others
9568,91,geography
9569,68,sociology
9570,80,television
9571,2,environmental
9572,3,Others
9573,40,pre
9574,100,development
9575,27,theatre
9576,73,childhood
9577,87,computer
9578,9,biology
9579,134,technology
9580,138,care
9581,129,educational
9582,29,management
9583,23,Others
9584,50,engineering
9585,3,Others
9586,75,administration
9587,93,Others
9588,86,Others
9589,81,mass
9590,28,psychology
9591,50,engineering
9592,3,Others
9593,91,geography
9594,73,childhood
9595,78,study
9596,3,Others
9597,13,computational
9598,25,learning
9599,45,anthropology
9600,30,disorder
9601,96,design
9602,77,science
9603,3,Others
9604,46,international
9605,3,Others
9606,3,Others
9607,31,cultural
9608,12,music
9609,77,science
9610,3,Others
9611,29,management
9612,78,study
9613,29,management
9614,120,medium
9615,15,Others
9616,1,social
9617,81,mass
9618,130,accounting
9619,34,art history
9620,125,molecular
9621,69,civil
9622,100,development
9623,47,medicine
9624,19,film
9625,8,business
9626,122,sport
9627,1,social
9628,16,Others
9629,128,performance
9630,108,innovation
9631,32,child
9632,75,administration
9633,53,nursing
9634,138,care
9635,58,analysis
9636,12,music
9637,73,childhood
9638,0,Others
9639,102,policy
9640,57,exercise
9641,12,music
9642,69,civil
9643,3,Others
9644,83,philosophy
9645,19,film
9646,116,wildlife
9647,21,education
9648,125,molecular
9649,52,mechanical
9650,139,biomedical
9651,29,management
9652,30,disorder
9653,139,biomedical
9654,3,Others
9655,78,study
9656,135,english
9657,92,society
9658,9,biology
9659,53,nursing
9660,29,management
9661,3,Others
9662,1,social
9663,118,family
9664,119,art
9665,0,Others
9666,121,info
9667,38,leadership
9668,61,information
9669,119,art
9670,102,policy
9671,148,marketing
9672,52,mechanical
9673,3,Others
9674,73,childhood
9675,10,chemistry
9676,19,film
9677,103,communication
9678,98,nutrition
9679,131,educ
9680,123,teaching
9681,62,spanish
9682,84,physical
9683,74,statistic
9684,108,innovation
9685,126,human
9686,128,performance
9687,32,child
9688,21,education
9689,44,resource
9690,48,political
9691,112,politics
9692,34,art history
9693,120,medium
9694,119,art
9695,78,study
9696,54,electrical
9697,2,environmental
9698,134,technology
9699,131,educ
9700,102,policy
9701,12,music
9702,29,management
9703,3,Others
9704,54,electrical
9705,21,education
9706,77,science
9707,19,film
9708,126,human
9709,8,business
9710,25,learning
9711,40,pre
9712,3,Others
9713,78,study
9714,100,development
9715,99,chemical
9716,29,management
9717,102,policy
9718,93,Others
9719,77,science
9720,3,Others
9721,3,Others
9722,121,info
9723,126,human
9724,63,elementary
9725,3,Others
9726,25,learning
9727,119,art
9728,115,mathematics
9729,3,Others
9730,21,education
9731,99,chemical
9732,78,study
9733,140,analytics
9734,80,television
9735,118,family
9736,126,human
9737,87,computer
9738,33,information technology
9739,76,comm
9740,2,environmental
9741,54,electrical
9742,30,disorder
9743,10,chemistry
9744,90,Others
